"plot";"subplot";"focal";"distance";"neigh_intra";"neigh_inter";"edge"
1;"A1";"HOMA";"d1";35;1;TRUE
1;"A1";"LEMA";"d1";1;20;TRUE
1;"A2";"HOMA";"d1";40;0;TRUE
1;"A2";"LEMA";"d1";1;30;TRUE
1;"A3";"HOMA";"d1";40;1;TRUE
1;"A3";"LEMA";"d1";2;32;TRUE
1;"A4";"HOMA";"d1";40;1;TRUE
1;"A4";"LEMA";"d1";0;25;TRUE
1;"A5";"HOMA";"d1";35;0;TRUE
1;"A5";"LEMA";"d1";1;27;TRUE
1;"A6";"HOMA";"d1";35;1;TRUE
1;"A6";"LEMA";"d1";0;30;TRUE
1;"B1";"HOMA";"d1";40;2;TRUE
1;"B1";"LEMA";"d1";2;20;TRUE
1;"B2";"HOMA";"d1";35;1;FALSE
1;"B2";"LEMA";"d1";3;30;FALSE
1;"B3";"HOMA";"d1";35;2;FALSE
1;"B3";"LEMA";"d1";2;20;FALSE
1;"B4";"HOMA";"d1";35;2;FALSE
1;"B4";"LEMA";"d1";2;20;FALSE
1;"B5";"HOMA";"d1";40;2;FALSE
1;"B5";"LEMA";"d1";1;20;FALSE
1;"B6";"HOMA";"d1";35;1;TRUE
1;"B6";"LEMA";"d1";2;40;TRUE
1;"C1";"HOMA";"d1";30;1;TRUE
1;"C1";"LEMA";"d1";0;60;TRUE
1;"C2";"HOMA";"d1";40;0;FALSE
1;"C2";"LEMA";"d1";1;20;FALSE
1;"C3";"HOMA";"d1";35;2;FALSE
1;"C3";"LEMA";"d1";0;40;FALSE
1;"C4";"HOMA";"d1";40;0;FALSE
1;"C4";"LEMA";"d1";1;20;FALSE
1;"C5";"HOMA";"d1";20;2;FALSE
1;"C5";"LEMA";"d1";0;40;FALSE
1;"C6";"HOMA";"d1";40;2;TRUE
1;"C6";"LEMA";"d1";1;20;TRUE
1;"C6";"POMA";"d1";1;30;TRUE
1;"D1";"HOMA";"d1";30;2;TRUE
1;"D1";"LEMA";"d1";1;32;TRUE
1;"D2";"HOMA";"d1";30;2;FALSE
1;"D2";"LEMA";"d1";2;21;FALSE
1;"D3";"HOMA";"d1";25;2;FALSE
1;"D3";"LEMA";"d1";3;20;FALSE
1;"D4";"HOMA";"d1";40;0;FALSE
1;"D4";"LEMA";"d1";2;17;FALSE
1;"D5";"HOMA";"d1";30;1;FALSE
1;"D5";"LEMA";"d1";0;30;FALSE
1;"D5";"MEEL";"d1";1;10;FALSE
1;"D5";"MEEL";"d1";1;15;FALSE
1;"D5";"MEEL";"d1";1;10;FALSE
1;"D5";"MEEL";"d1";1;15;FALSE
1;"D5";"MESU";"d1";0;25;FALSE
1;"D6";"HOMA";"d1";35;1;TRUE
1;"D6";"LEMA";"d1";2;20;TRUE
1;"E1";"HOMA";"d1";35;3;TRUE
1;"E1";"LEMA";"d1";2;40;TRUE
1;"E2";"HOMA";"d1";35;1;FALSE
1;"E2";"LEMA";"d1";3;20;FALSE
1;"E3";"HOMA";"d1";35;2;FALSE
1;"E3";"LEMA";"d1";3;40;FALSE
1;"E4";"HOMA";"d1";35;3;FALSE
1;"E4";"LEMA";"d1";2;30;FALSE
1;"E4";"MESU";"d1";0;30;FALSE
1;"E5";"HOMA";"d1";30;5;FALSE
1;"E5";"LEMA";"d1";4;30;FALSE
1;"E5";"MESU";"d1";2;27;FALSE
1;"E6";"HOMA";"d1";30;2;TRUE
1;"E6";"LEMA";"d1";3;20;TRUE
1;"F1";"HOMA";"d1";35;0;TRUE
1;"F1";"LEMA";"d1";1;40;TRUE
1;"F1";"MESU";"d1";1;30;TRUE
1;"F2";"HOMA";"d1";40;0;TRUE
1;"F2";"LEMA";"d1";1;40;TRUE
1;"F3";"HOMA";"d1";30;1;TRUE
1;"F3";"LEMA";"d1";1;42;TRUE
1;"F4";"HOMA";"d1";25;2;TRUE
1;"F4";"LEMA";"d1";2;20;TRUE
1;"F4";"MESU";"d1";3;10;TRUE
1;"F5";"HOMA";"d1";30;1;TRUE
1;"F5";"LEMA";"d1";2;21;TRUE
1;"F5";"MESU";"d1";1;20;TRUE
1;"F6";"HOMA";"d1";40;2;TRUE
1;"F6";"LEMA";"d1";1;40;TRUE
1;"F6";"MESU";"d1";0;27;TRUE
2;"A1";"HOMA";"d1";20;6;TRUE
2;"A1";"LEMA";"d1";2;20;TRUE
2;"A2";"HOMA";"d1";30;3;TRUE
2;"A2";"LEMA";"d1";2;25;TRUE
2;"A3";"HOMA";"d1";30;4;TRUE
2;"A3";"LEMA";"d1";0;40;TRUE
2;"A4";"HOMA";"d1";25;2;TRUE
2;"A4";"LEMA";"d1";4;20;TRUE
2;"A4";"MESU";"d1";2;20;TRUE
2;"A5";"HOMA";"d1";35;1;TRUE
2;"A5";"LEMA";"d1";2;21;TRUE
2;"A5";"MESU";"d1";1;20;TRUE
2;"A6";"HOMA";"d1";35;1;TRUE
2;"A6";"LEMA";"d1";2;21;TRUE
2;"A6";"MESU";"d1";2;10;TRUE
2;"B1";"HOMA";"d1";30;5;TRUE
2;"B1";"LEMA";"d1";3;33;TRUE
2;"B1";"MESU";"d1";4;5;TRUE
2;"B2";"HOMA";"d1";25;1;FALSE
2;"B2";"LEMA";"d1";3;30;FALSE
2;"B2";"MESU";"d1";5;10;FALSE
2;"B3";"HOMA";"d1";35;2;FALSE
2;"B3";"LEMA";"d1";2;25;FALSE
2;"B4";"HOMA";"d1";30;1;FALSE
2;"B4";"LEMA";"d1";2;12;FALSE
2;"B4";"MESU";"d1";2;20;FALSE
2;"B5";"HOMA";"d1";25;6;FALSE
2;"B5";"LEMA";"d1";1;30;FALSE
2;"B5";"MESU";"d1";1;25;FALSE
2;"B6";"HOMA";"d1";25;8;TRUE
2;"B6";"LEMA";"d1";3;20;TRUE
2;"B6";"POMA";"d1";3;26;TRUE
2;"C1";"HOMA";"d1";20;5;TRUE
2;"C1";"LEMA";"d1";1;23;TRUE
2;"C1";"MESU";"d1";2;20;TRUE
2;"C2";"HOMA";"d1";35;2;FALSE
2;"C2";"LEMA";"d1";2;20;FALSE
2;"C3";"HOMA";"d1";25;3;FALSE
2;"C3";"LEMA";"d1";1;10;FALSE
2;"C4";"HOMA";"d1";20;3;FALSE
2;"C4";"LEMA";"d1";4;10;FALSE
2;"C4";"MESU";"d1";2;25;FALSE
2;"C5";"HOMA";"d1";20;4;FALSE
2;"C5";"LEMA";"d1";3;10;FALSE
2;"C5";"MESU";"d1";3;5;FALSE
2;"C6";"HOMA";"d1";20;5;TRUE
2;"C6";"LEMA";"d1";2;12;TRUE
2;"C6";"POMA";"d1";3;21;TRUE
2;"D1";"HOMA";"d1";20;6;TRUE
2;"D1";"LEMA";"d1";1;10;TRUE
2;"D1";"MESU";"d1";4;11;TRUE
2;"D2";"HOMA";"d1";30;3;FALSE
2;"D2";"LEMA";"d1";5;12;FALSE
2;"D2";"MESU";"d1";2;14;FALSE
2;"D3";"HOMA";"d1";10;7;FALSE
2;"D3";"LEMA";"d1";5;12;FALSE
2;"D3";"MESU";"d1";3;20;FALSE
2;"D4";"HOMA";"d1";10;7;FALSE
2;"D4";"LEMA";"d1";1;10;FALSE
2;"D4";"MESU";"d1";4;10;FALSE
2;"D5";"HOMA";"d1";15;4;FALSE
2;"D5";"LEMA";"d1";2;9;FALSE
2;"D5";"MESU";"d1";6;3;FALSE
2;"D6";"HOMA";"d1";20;2;TRUE
2;"D6";"LEMA";"d1";2;12;TRUE
2;"D6";"POMA";"d1";1;27;TRUE
2;"E1";"HOMA";"d1";20;2;TRUE
2;"E1";"LEMA";"d1";1;7;TRUE
2;"E1";"MESU";"d1";1;22;TRUE
2;"E2";"HOMA";"d1";15;5;FALSE
2;"E2";"LEMA";"d1";2;7;FALSE
2;"E2";"MESU";"d1";5;10;FALSE
2;"E3";"HOMA";"d1";25;3;FALSE
2;"E3";"LEMA";"d1";1;10;FALSE
2;"E3";"MESU";"d1";5;4;FALSE
2;"E4";"HOMA";"d1";30;2;FALSE
2;"E4";"LEMA";"d1";1;10;FALSE
2;"E4";"MESU";"d1";5;6;FALSE
2;"E5";"HOMA";"d1";30;4;FALSE
2;"E5";"LEMA";"d1";1;12;FALSE
2;"E5";"MESU";"d1";5;10;FALSE
2;"E6";"HOMA";"d1";25;3;TRUE
2;"E6";"LEMA";"d1";2;21;TRUE
2;"E6";"MEEL";"d1";1;10;TRUE
2;"E6";"MESU";"d1";1;22;TRUE
2;"F1";"HOMA";"d1";20;4;TRUE
2;"F1";"LEMA";"d1";2;15;TRUE
2;"F1";"MESU";"d1";5;10;TRUE
2;"F2";"HOMA";"d1";25;3;TRUE
2;"F2";"LEMA";"d1";1;15;TRUE
2;"F2";"MESU";"d1";5;5;TRUE
2;"F3";"HOMA";"d1";35;1;TRUE
2;"F3";"LEMA";"d1";1;21;TRUE
2;"F3";"MESU";"d1";3;15;TRUE
2;"F4";"HOMA";"d1";30;2;TRUE
2;"F4";"LEMA";"d1";2;20;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;8;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;8;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;8;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;8;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"CHMI";"d1";0;8;TRUE
2;"F5";"CHMI";"d1";0;20;TRUE
2;"F5";"CHMI";"d1";0;22;TRUE
2;"F5";"HOMA";"d1";40;1;TRUE
2;"F5";"LEMA";"d1";2;23;TRUE
2;"F5";"MESU";"d1";5;12;TRUE
2;"F5";"SCLA";"d1";0;9;TRUE
2;"F5";"SOAS";"d1";0;11;TRUE
2;"F6";"HOMA";"d1";40;1;TRUE
2;"F6";"LEMA";"d1";1;22;TRUE
2;"F6";"MESU";"d1";4;11;TRUE
3;"A1";"HOMA";"d1";40;0;TRUE
3;"A1";"LEMA";"d1";0;20;TRUE
3;"A2";"HOMA";"d1";30;0;TRUE
3;"A2";"LEMA";"d1";0;40;TRUE
3;"A3";"HOMA";"d1";35;0;TRUE
3;"A3";"LEMA";"d1";2;40;TRUE
3;"A4";"HOMA";"d1";30;2;TRUE
3;"A4";"LEMA";"d1";1;35;TRUE
3;"A5";"HOMA";"d1";25;0;TRUE
3;"A5";"LEMA";"d1";0;35;TRUE
3;"A6";"HOMA";"d1";30;0;TRUE
3;"A6";"LEMA";"d1";1;30;TRUE
3;"B1";"HOMA";"d1";40;0;TRUE
3;"B1";"LEMA";"d1";0;60;TRUE
3;"B2";"HOMA";"d1";35;0;FALSE
3;"B2";"LEMA";"d1";1;50;FALSE
3;"B3";"HOMA";"d1";30;0;FALSE
3;"B3";"LEMA";"d1";0;40;FALSE
3;"B4";"HOMA";"d1";25;1;FALSE
3;"B4";"LEMA";"d1";0;31;FALSE
3;"B5";"HOMA";"d1";35;1;FALSE
3;"B5";"LEMA";"d1";1;25;FALSE
3;"B6";"HOMA";"d1";25;1;TRUE
3;"B6";"LEMA";"d1";2;50;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"B6";"MESU";"d1";0;25;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"B6";"MESU";"d1";0;25;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"B6";"MESU";"d1";0;25;TRUE
3;"B6";"MESU";"d1";0;30;TRUE
3;"C1";"HOMA";"d1";35;0;TRUE
3;"C1";"LEMA";"d1";0;40;TRUE
3;"C2";"HOMA";"d1";35;0;FALSE
3;"C2";"LEMA";"d1";0;40;FALSE
3;"C3";"HOMA";"d1";35;1;FALSE
3;"C3";"LEMA";"d1";0;60;FALSE
3;"C3";"MESU";"d1";1;30;FALSE
3;"C4";"HOMA";"d1";40;0;FALSE
3;"C4";"LEMA";"d1";2;60;FALSE
3;"C4";"MESU";"d1";0;30;FALSE
3;"C5";"HOMA";"d1";35;1;FALSE
3;"C5";"LEMA";"d1";1;42;FALSE
3;"C5";"MESU";"d1";2;30;FALSE
3;"C6";"HOMA";"d1";30;3;TRUE
3;"C6";"LEMA";"d1";2;20;TRUE
3;"C6";"MESU";"d1";1;32;TRUE
3;"D1";"HOMA";"d1";40;0;TRUE
3;"D1";"LEMA";"d1";1;20;TRUE
3;"D2";"HOMA";"d1";35;0;FALSE
3;"D2";"LEMA";"d1";0;30;FALSE
3;"D3";"HOMA";"d1";30;0;FALSE
3;"D3";"LEMA";"d1";2;40;FALSE
3;"D3";"MESU";"d1";3;25;FALSE
3;"D4";"HOMA";"d1";35;0;FALSE
3;"D4";"LEMA";"d1";0;40;FALSE
3;"D5";"HOMA";"d1";35;2;FALSE
3;"D5";"LEMA";"d1";2;40;FALSE
3;"D5";"POMA";"d1";0;26;FALSE
3;"D6";"HOMA";"d1";35;1;TRUE
3;"D6";"LEMA";"d1";1;25;TRUE
3;"E1";"HOMA";"d1";35;1;TRUE
3;"E1";"LEMA";"d1";0;50;TRUE
3;"E2";"HOMA";"d1";40;0;FALSE
3;"E2";"LEMA";"d1";1;40;FALSE
3;"E3";"HOMA";"d1";40;0;FALSE
3;"E3";"LEMA";"d1";2;50;FALSE
3;"E4";"HOMA";"d1";35;1;FALSE
3;"E4";"LEMA";"d1";2;30;FALSE
3;"E5";"HOMA";"d1";40;3;FALSE
3;"E5";"LEMA";"d1";2;42;FALSE
3;"E5";"POMA";"d1";1;30;FALSE
3;"E6";"HOMA";"d1";40;1;TRUE
3;"E6";"LEMA";"d1";2;40;TRUE
3;"F1";"HOMA";"d1";40;0;TRUE
3;"F1";"LEMA";"d1";0;53;TRUE
3;"F2";"HOMA";"d1";40;1;TRUE
3;"F2";"LEMA";"d1";1;50;TRUE
3;"F3";"HOMA";"d1";40;1;TRUE
3;"F3";"LEMA";"d1";1;30;TRUE
3;"F4";"HOMA";"d1";35;1;TRUE
3;"F4";"LEMA";"d1";4;13;TRUE
3;"F5";"HOMA";"d1";35;2;TRUE
3;"F5";"LEMA";"d1";2;40;TRUE
3;"F6";"HOMA";"d1";30;2;TRUE
3;"F6";"LEMA";"d1";3;20;TRUE
4;"A1";"HOMA";"d1";40;2;TRUE
4;"A1";"LEMA";"d1";1;35;TRUE
4;"A1";"POMA";"d1";3;25;TRUE
4;"A2";"HOMA";"d1";35;4;TRUE
4;"A2";"LEMA";"d1";0;30;TRUE
4;"A2";"POMA";"d1";2;25;TRUE
4;"A3";"HOMA";"d1";30;10;TRUE
4;"A3";"LEMA";"d1";0;15;TRUE
4;"A3";"POMA";"d1";1;30;TRUE
4;"A4";"HOMA";"d1";35;10;TRUE
4;"A4";"LEMA";"d1";0;12;TRUE
4;"A4";"POMA";"d1";0;30;TRUE
4;"A5";"HOMA";"d1";35;1;TRUE
4;"A5";"LEMA";"d1";0;20;TRUE
4;"A5";"POMA";"d1";0;30;TRUE
4;"A6";"HOMA";"d1";40;1;TRUE
4;"A6";"LEMA";"d1";0;11;TRUE
4;"A6";"POMA";"d1";0;30;TRUE
4;"B1";"HOMA";"d1";40;1;TRUE
4;"B1";"LEMA";"d1";0;30;TRUE
4;"B1";"POMA";"d1";0;20;TRUE
4;"B2";"HOMA";"d1";20;13;FALSE
4;"B2";"LEMA";"d1";1;5;FALSE
4;"B2";"POMA";"d1";0;20;FALSE
4;"B3";"HOMA";"d1";30;6;FALSE
4;"B3";"LEMA";"d1";0;10;FALSE
4;"B3";"POMA";"d1";3;25;FALSE
4;"B4";"HOMA";"d1";25;3;FALSE
4;"B4";"LEMA";"d1";0;8;FALSE
4;"B4";"POMA";"d1";2;30;FALSE
4;"B5";"HOMA";"d1";35;10;FALSE
4;"B5";"LEMA";"d1";0;10;FALSE
4;"B5";"POMA";"d1";3;30;FALSE
4;"B6";"HOMA";"d1";40;5;TRUE
4;"B6";"POMA";"d1";0;30;TRUE
4;"C1";"HOMA";"d1";40;6;TRUE
4;"C1";"LEMA";"d1";0;1;TRUE
4;"C1";"POMA";"d1";2;25;TRUE
4;"C2";"HOMA";"d1";35;2;FALSE
4;"C2";"LEMA";"d1";0;17;FALSE
4;"C2";"POMA";"d1";0;30;FALSE
4;"C3";"HOMA";"d1";30;4;FALSE
4;"C3";"LEMA";"d1";1;10;FALSE
4;"C3";"POMA";"d1";0;30;FALSE
4;"C4";"HOMA";"d1";40;1;FALSE
4;"C4";"LEMA";"d1";1;30;FALSE
4;"C4";"POMA";"d1";3;30;FALSE
4;"C5";"HOMA";"d1";40;2;FALSE
4;"C5";"LEMA";"d1";0;10;FALSE
4;"C5";"POMA";"d1";0;30;FALSE
4;"C6";"HOMA";"d1";40;5;TRUE
4;"C6";"LEMA";"d1";0;15;TRUE
4;"C6";"POMA";"d1";0;30;TRUE
4;"D1";"HOMA";"d1";20;21;TRUE
4;"D1";"LEMA";"d1";0;27;TRUE
4;"D1";"POMA";"d1";5;25;TRUE
4;"D2";"HOMA";"d1";30;10;FALSE
4;"D2";"LEMA";"d1";0;20;FALSE
4;"D2";"POMA";"d1";0;30;FALSE
4;"D3";"HOMA";"d1";40;1;FALSE
4;"D3";"LEMA";"d1";0;40;FALSE
4;"D3";"POMA";"d1";0;30;FALSE
4;"D4";"HOMA";"d1";35;5;FALSE
4;"D4";"LEMA";"d1";2;30;FALSE
4;"D4";"POMA";"d1";0;25;FALSE
4;"D5";"HOMA";"d1";40;1;FALSE
4;"D5";"LEMA";"d1";1;22;FALSE
4;"D5";"POMA";"d1";2;30;FALSE
4;"D6";"HOMA";"d1";40;0;TRUE
4;"D6";"POMA";"d1";0;30;TRUE
4;"E1";"HOMA";"d1";20;3;TRUE
4;"E1";"LEMA";"d1";2;20;TRUE
4;"E1";"POMA";"d1";6;23;TRUE
4;"E2";"HOMA";"d1";30;10;FALSE
4;"E2";"LEMA";"d1";2;21;FALSE
4;"E2";"MESU";"d1";0;30;FALSE
4;"E2";"MESU";"d1";0;25;FALSE
4;"E2";"MESU";"d1";0;30;FALSE
4;"E2";"MESU";"d1";0;25;FALSE
4;"E2";"POMA";"d1";3;30;FALSE
4;"E3";"HOMA";"d1";35;3;FALSE
4;"E3";"LEMA";"d1";0;10;FALSE
4;"E3";"POMA";"d1";2;15;FALSE
4;"E4";"HOMA";"d1";40;3;FALSE
4;"E4";"LEMA";"d1";2;22;FALSE
4;"E4";"POMA";"d1";0;30;FALSE
4;"E5";"HOMA";"d1";30;6;FALSE
4;"E5";"LEMA";"d1";0;15;FALSE
4;"E5";"POMA";"d1";0;25;FALSE
4;"E6";"HOMA";"d1";40;2;TRUE
4;"E6";"LEMA";"d1";0;25;TRUE
4;"E6";"POMA";"d1";3;20;TRUE
4;"F1";"HOMA";"d1";20;13;TRUE
4;"F1";"LEMA";"d1";0;17;TRUE
4;"F1";"POMA";"d1";2;21;TRUE
4;"F2";"HOMA";"d1";20;2;TRUE
4;"F2";"LEMA";"d1";0;20;TRUE
4;"F2";"POMA";"d1";0;15;TRUE
4;"F3";"HOMA";"d1";35;5;TRUE
4;"F3";"LEMA";"d1";0;21;TRUE
4;"F3";"POMA";"d1";1;30;TRUE
4;"F4";"HOMA";"d1";35;4;TRUE
4;"F4";"LEMA";"d1";1;15;TRUE
4;"F4";"POMA";"d1";0;30;TRUE
4;"F5";"HOMA";"d1";40;3;TRUE
4;"F5";"LEMA";"d1";1;20;TRUE
4;"F5";"POMA";"d1";0;30;TRUE
4;"F6";"HOMA";"d1";40;4;TRUE
4;"F6";"LEMA";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;30;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;30;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"MESU";"d1";0;30;TRUE
4;"F6";"MESU";"d1";0;20;TRUE
4;"F6";"POMA";"d1";0;31;TRUE
5;"A1";"HOMA";"d1";35;6;TRUE
5;"A1";"LEMA";"d1";0;20;TRUE
5;"A1";"POMA";"d1";3;30;TRUE
5;"A2";"HOMA";"d1";30;10;TRUE
5;"A2";"LEMA";"d1";0;15;TRUE
5;"A2";"POMA";"d1";1;30;TRUE
5;"A3";"HOMA";"d1";35;11;TRUE
5;"A3";"LEMA";"d1";2;15;TRUE
5;"A3";"POMA";"d1";2;30;TRUE
5;"A4";"HOMA";"d1";25;6;TRUE
5;"A4";"LEMA";"d1";0;10;TRUE
5;"A4";"POMA";"d1";3;20;TRUE
5;"A5";"HOMA";"d1";40;1;TRUE
5;"A5";"LEMA";"d1";0;30;TRUE
5;"A5";"POMA";"d1";1;30;TRUE
5;"A6";"HOMA";"d1";40;1;TRUE
5;"A6";"LEMA";"d1";1;25;TRUE
5;"A6";"POMA";"d1";1;30;TRUE
5;"B1";"HOMA";"d1";30;6;TRUE
5;"B1";"LEMA";"d1";0;22;TRUE
5;"B1";"POMA";"d1";2;30;TRUE
5;"B2";"HOMA";"d1";20;4;FALSE
5;"B2";"LEMA";"d1";1;8;FALSE
5;"B2";"POMA";"d1";1;16;FALSE
5;"B3";"HOMA";"d1";30;1;FALSE
5;"B3";"LEMA";"d1";2;10;FALSE
5;"B3";"POMA";"d1";0;31;FALSE
5;"B4";"HOMA";"d1";40;1;FALSE
5;"B4";"LEMA";"d1";1;15;FALSE
5;"B5";"HOMA";"d1";40;0;FALSE
5;"B5";"LEMA";"d1";0;30;FALSE
5;"B6";"HOMA";"d1";40;2;TRUE
5;"B6";"LEMA";"d1";1;20;TRUE
5;"B6";"POMA";"d1";1;30;TRUE
5;"C1";"HOMA";"d1";35;6;TRUE
5;"C1";"LEMA";"d1";0;20;TRUE
5;"C1";"POMA";"d1";2;27;TRUE
5;"C2";"HOMA";"d1";30;3;FALSE
5;"C2";"LEMA";"d1";0;15;FALSE
5;"C2";"POMA";"d1";0;31;FALSE
5;"C3";"HOMA";"d1";35;1;FALSE
5;"C3";"LEMA";"d1";1;15;FALSE
5;"C4";"HOMA";"d1";40;0;FALSE
5;"C4";"LEMA";"d1";0;40;FALSE
5;"C5";"HOMA";"d1";40;0;FALSE
5;"C5";"LEMA";"d1";0;31;FALSE
5;"C5";"POMA";"d1";1;30;FALSE
5;"C6";"HOMA";"d1";40;1;TRUE
5;"C6";"LEMA";"d1";0;30;TRUE
5;"D1";"HOMA";"d1";20;4;TRUE
5;"D1";"LEMA";"d1";0;16;TRUE
5;"D1";"POMA";"d1";1;30;TRUE
5;"D2";"HOMA";"d1";30;6;FALSE
5;"D2";"LEMA";"d1";0;10;FALSE
5;"D2";"POMA";"d1";0;25;FALSE
5;"D3";"HOMA";"d1";35;5;FALSE
5;"D3";"LEMA";"d1";1;17;FALSE
5;"D4";"HOMA";"d1";35;7;FALSE
5;"D4";"LEMA";"d1";2;30;FALSE
5;"D5";"HOMA";"d1";40;4;FALSE
5;"D5";"LEMA";"d1";0;30;FALSE
5;"D5";"POMA";"d1";1;30;FALSE
5;"D6";"HOMA";"d1";35;3;TRUE
5;"D6";"LEMA";"d1";0;25;TRUE
5;"E1";"HOMA";"d1";20;12;TRUE
5;"E1";"LEMA";"d1";0;15;TRUE
5;"E1";"POMA";"d1";3;25;TRUE
5;"E2";"HOMA";"d1";30;4;FALSE
5;"E2";"LEMA";"d1";2;12;FALSE
5;"E2";"POMA";"d1";0;30;FALSE
5;"E3";"HOMA";"d1";30;1;FALSE
5;"E3";"LEMA";"d1";0;11;FALSE
5;"E4";"HOMA";"d1";35;4;FALSE
5;"E4";"LEMA";"d1";0;20;FALSE
5;"E5";"HOMA";"d1";30;2;FALSE
5;"E5";"LEMA";"d1";0;21;FALSE
5;"E6";"HOMA";"d1";40;1;TRUE
5;"E6";"LEMA";"d1";1;20;TRUE
5;"F1";"HOMA";"d1";30;3;TRUE
5;"F1";"LEMA";"d1";1;16;TRUE
5;"F1";"POMA";"d1";0;30;TRUE
5;"F2";"HOMA";"d1";30;4;TRUE
5;"F2";"LEMA";"d1";0;10;TRUE
5;"F2";"MEEL";"d1";0;20;TRUE
5;"F2";"POMA";"d1";0;20;TRUE
5;"F3";"HOMA";"d1";20;2;TRUE
5;"F3";"LEMA";"d1";1;8;TRUE
5;"F3";"POMA";"d1";2;18;TRUE
5;"F3";"SOAS";"d1";0;17;TRUE
5;"F4";"HOMA";"d1";20;3;TRUE
5;"F4";"LEMA";"d1";2;10;TRUE
5;"F5";"HOMA";"d1";30;1;TRUE
5;"F5";"LEMA";"d1";1;7;TRUE
5;"F5";"POMA";"d1";1;30;TRUE
5;"F6";"HOMA";"d1";40;1;TRUE
5;"F6";"LEMA";"d1";0;40;TRUE
6;"A1";"HOMA";"d1";40;2;TRUE
6;"A1";"POMA";"d1";0;30;TRUE
6;"A2";"HOMA";"d1";40;1;TRUE
6;"A2";"LEMA";"d1";0;30;TRUE
6;"A2";"POMA";"d1";3;30;TRUE
6;"A3";"HOMA";"d1";40;1;TRUE
6;"A3";"LEMA";"d1";0;40;TRUE
6;"A4";"HOMA";"d1";40;1;TRUE
6;"A4";"LEMA";"d1";0;40;TRUE
6;"A5";"HOMA";"d1";40;1;TRUE
6;"A5";"LEMA";"d1";0;41;TRUE
6;"A6";"HOMA";"d1";40;1;TRUE
6;"A6";"LEMA";"d1";0;50;TRUE
6;"B1";"HOMA";"d1";35;4;TRUE
6;"B1";"LEMA";"d1";0;40;TRUE
6;"B1";"POMA";"d1";2;30;TRUE
6;"B2";"HOMA";"d1";30;2;FALSE
6;"B2";"LEMA";"d1";0;10;FALSE
6;"B2";"POMA";"d1";1;30;FALSE
6;"B3";"HOMA";"d1";40;0;FALSE
6;"B3";"LEMA";"d1";0;31;FALSE
6;"B4";"HOMA";"d1";40;2;FALSE
6;"B4";"LEMA";"d1";0;26;FALSE
6;"B5";"HOMA";"d1";40;0;FALSE
6;"B5";"LEMA";"d1";0;25;FALSE
6;"B6";"HOMA";"d1";40;0;TRUE
6;"B6";"LEMA";"d1";0;40;TRUE
6;"C1";"HOMA";"d1";35;3;TRUE
6;"C1";"LEMA";"d1";1;25;TRUE
6;"C1";"POMA";"d1";1;30;TRUE
6;"C2";"HOMA";"d1";40;1;FALSE
6;"C2";"LEMA";"d1";1;25;FALSE
6;"C2";"POMA";"d1";2;30;FALSE
6;"C3";"HOMA";"d1";35;1;FALSE
6;"C3";"LEMA";"d1";0;6;FALSE
6;"C3";"POMA";"d1";1;25;FALSE
6;"C4";"HOMA";"d1";30;1;FALSE
6;"C4";"LEMA";"d1";0;30;FALSE
6;"C5";"HOMA";"d1";35;3;FALSE
6;"C5";"LEMA";"d1";0;20;FALSE
6;"C5";"POMA";"d1";2;30;FALSE
6;"C6";"HOMA";"d1";40;1;TRUE
6;"C6";"LEMA";"d1";0;30;TRUE
6;"D1";"HOMA";"d1";30;10;TRUE
6;"D1";"LEMA";"d1";0;25;TRUE
6;"D1";"POMA";"d1";6;25;TRUE
6;"D2";"HOMA";"d1";30;10;FALSE
