"Day";"Month";"plot";"subplot";"Group";"vis";"Plant";"individuals";"seed";"fruit";"visits";"flowers";"x_coor2";"y_coor2";"neigh_inter.plot";"neigh_intra.plot";"neigh_intra.3m";"neigh_inter.3m";"neigh_inter.1m";"neigh_intra.1m";"neigh_inter.7.5";"neigh_intra.7.5";"flowers2";"visits.flower";"seed.indv";"unique_id"
NA;NA;7;"E4";NA;0;"CETE";4;1554;14;0,01;NA;239,5;292;7147;420;80;1513;213;4;6;1;NA;NA;21756;"7_E4_CETE_NA"
NA;NA;7;"E4";NA;0;"MESU";26;7;7;0,01;NA;239,5;292;6932;635;194;1399;191;26;12;0;NA;NA;49;"7_E4_MESU_NA"
NA;NA;7;"E4";NA;0;"PUPA";9;161;7;0,01;NA;239,5;292;7345;222;30;1563;208;9;3;2;NA;NA;1127;"7_E4_PUPA_NA"
NA;NA;7;"E4";NA;0;"SCLA";2;31;1;0,01;NA;239,5;292;7400;167;52;1541;215;2;13;0;NA;NA;31;"7_E4_SCLA_NA"
NA;NA;7;"E4";NA;0;"SOAS";1;110;2;0,01;NA;239,5;292;7494;73;12;1581;217;0;7;0;NA;NA;220;"7_E4_SOAS_NA"
NA;NA;7;"E4";NA;0;"SPRU";13;1032;43;0,01;NA;239,5;292;6343;1224;213;1380;204;13;20;0;NA;NA;44376;"7_E4_SPRU_NA"
NA;NA;7;"E5";NA;0;"CETE";5;444;4;0,01;NA;239,5;293,5;7147;420;58;1690;224;5;5;0;NA;NA;1776;"7_E5_CETE_NA"
NA;NA;7;"E5";NA;1;"LEMA";52;116;2;1;NA;239,5;293,5;6322;1245;363;1385;177;52;0;4;NA;NA;232;"7_E5_LEMA_NA"
NA;NA;7;"E5";NA;0;"MESU";62;7;7;0,01;NA;239,5;293,5;6932;635;150;1598;167;62;7;2;NA;NA;49;"7_E5_MESU_NA"
NA;NA;7;"E5";NA;0;"PUPA";1;138;6;0,01;NA;239,5;293,5;7345;222;36;1712;228;1;4;0;NA;NA;828;"7_E5_PUPA_NA"
NA;NA;7;"E5";NA;0;"SCLA";2;31;1;0,01;NA;239,5;293,5;7400;167;68;1680;227;2;10;0;NA;NA;31;"7_E5_SCLA_NA"
NA;NA;7;"E5";NA;0;"SOAS";3;55;1;0,01;NA;239,5;293,5;7494;73;13;1735;226;3;8;0;NA;NA;55;"7_E5_SOAS_NA"
NA;NA;7;"E5";NA;0;"SPRU";24;3840;160;0,01;NA;239,5;293,5;6343;1224;174;1574;205;24;3;2;NA;NA;614400;"7_E5_SPRU_NA"
NA;NA;8;"B2";NA;0;"BEMA";13;36;9;0,01;NA;274;270;7389;311;70;1563;211;13;17;0;NA;NA;324;"8_B2_BEMA_NA"
NA;NA;8;"B2";NA;0;"CETE";5;888;8;0,01;NA;274;270;7000;700;62;1571;219;5;0;0;NA;NA;7104;"8_B2_CETE_NA"
NA;NA;8;"B2";NA;0;"MESU";6;73;73;0,01;NA;274;270;7339;361;101;1532;218;6;11;0;NA;NA;5329;"8_B2_MESU_NA"
NA;NA;8;"B2";NA;0;"SOAS";10;220;4;0,01;NA;274;270;7502;198;54;1579;214;10;10;0;NA;NA;880;"8_B2_SOAS_NA"
NA;NA;8;"B2";NA;0;"SPRU";14;2304;96;0,01;NA;274;270;7031;669;288;1345;210;14;10;0;NA;NA;221184;"8_B2_SPRU_NA"
NA;NA;8;"B3";NA;0;"BEMA";8;44;11;0,01;NA;274;271,5;7389;311;73;1547;177;8;11;0;NA;NA;484;"8_B3_BEMA_NA"
NA;NA;8;"B3";NA;0;"CHFU";4;32;1;0,01;NA;274;271,5;7142;558;79;1541;181;4;6;0;NA;NA;32;"8_B3_CHFU_NA"
NA;NA;8;"B3";NA;0;"SCLA";4;155;5;0,01;NA;274;271,5;7606;94;45;1575;181;4;4;0;NA;NA;775;"8_B3_SCLA_NA"
NA;NA;8;"B3";NA;0;"SOAS";5;275;5;0,01;NA;274;271,5;7502;198;65;1555;180;5;4;0;NA;NA;1375;"8_B3_SOAS_NA"
NA;NA;8;"B3";NA;0;"SPRU";1;768;32;0,01;NA;274;271,5;7031;669;69;1551;185;0;15;0;NA;NA;24576;"8_B3_SPRU_NA"
NA;NA;8;"B4";NA;0;"BEMA";9;60;15;0,01;NA;274;273;7389;311;73;1791;194;9;4;2;NA;NA;900;"8_B4_BEMA_NA"
NA;NA;8;"B4";NA;0;"CETE";17;333;3;0,01;NA;274;273;7000;700;146;1718;186;17;3;1;NA;NA;999;"8_B4_CETE_NA"
NA;NA;8;"B4";NA;1;"MESU";12;34;34;1;NA;274;273;7339;361;84;1780;191;12;3;0;NA;NA;1156;"8_B4_MESU_NA"
NA;NA;8;"B4";NA;0;"SCLA";4;31;1;0,01;NA;274;273;7606;94;17;1847;199;4;11;0;NA;NA;31;"8_B4_SCLA_NA"
NA;NA;8;"B4";NA;0;"SOAS";5;110;2;0,01;NA;274;273;7502;198;51;1813;198;5;7;1;NA;NA;220;"8_B4_SOAS_NA"
NA;NA;8;"B5";NA;0;"BEMA";7;48;12;0,01;NA;274;274,5;7389;311;76;1773;318;7;12;0;NA;NA;576;"8_B5_BEMA_NA"
NA;NA;8;"B5";NA;0;"CETE";19;444;4;0,01;NA;274;274,5;7000;700;158;1691;306;19;1;0;NA;NA;1776;"8_B5_CETE_NA"
NA;NA;8;"B5";NA;0;"MESU";8;47;47;0,01;NA;274;274,5;7339;361;56;1793;317;8;5;0;NA;NA;2209;"8_B5_MESU_NA"
NA;NA;8;"B5";NA;0;"SOAS";4;275;5;0,01;NA;274;274,5;7502;198;44;1805;321;4;11;0;NA;NA;1375;"8_B5_SOAS_NA"
NA;NA;8;"C2";NA;0;"MESU";7;30;30;0,01;NA;275,5;270;7339;361;103;1541;254;7;2;1;NA;NA;900;"8_C2_MESU_NA"
NA;NA;8;"C2";NA;0;"PUPA";7;149,5;6,5;0,01;NA;275,5;270;6797;903;139;1505;254;7;4;1;NA;NA;971,75;"8_C2_PUPA_NA"
NA;NA;8;"C2";NA;0;"SCLA";3;31;1;0,01;NA;275,5;270;7606;94;33;1611;258;3;6;0;NA;NA;31;"8_C2_SCLA_NA"
NA;NA;8;"C2";NA;0;"SOAS";16;110;2;0,01;NA;275,5;270;7502;198;50;1594;245;16;8;0;NA;NA;220;"8_C2_SOAS_NA"
NA;NA;8;"C2";NA;0;"SPRU";25;864;36;0,01;NA;275,5;270;7031;669;287;1357;236;25;3;4;NA;NA;31104;"8_C2_SPRU_NA"
NA;NA;8;"C3";NA;0;"BEMA";9;12;3;0,01;NA;275,5;271,5;7389;311;77;1556;119;9;8;0;NA;NA;36;"8_C3_BEMA_NA"
NA;NA;8;"C3";NA;0;"CETE";7;888;8;0,01;NA;275,5;271,5;7000;700;143;1490;121;7;1;0;NA;NA;7104;"8_C3_CETE_NA"
NA;NA;8;"C3";NA;1;"CHFU";4;30;4;1;NA;275,5;271,5;7142;558;94;1539;124;4;8;2;NA;NA;120;"8_C3_CHFU_NA"
NA;NA;8;"C3";NA;0;"PUPA";15;69;3;0,01;NA;275,5;271,5;6797;903;197;1436;113;15;3;0;NA;NA;207;"8_C3_PUPA_NA"
NA;NA;8;"C3";NA;0;"SCLA";5;62;2;0,01;NA;275,5;271,5;7606;94;19;1614;123;5;10;0;NA;NA;124;"8_C3_SCLA_NA"
NA;NA;8;"C3";NA;0;"SOAS";14;55;1;0,01;NA;275,5;271,5;7502;198;56;1577;114;14;12;0;NA;NA;55;"8_C3_SOAS_NA"
NA;NA;8;"C4";NA;0;"BEMA";8;32;8;0,01;NA;275,5;273;7389;311;75;1629;226;8;9;0;NA;NA;256;"8_C4_BEMA_NA"
NA;NA;8;"C5";NA;0;"BEMA";19;28;7;0,01;NA;275,5;274,5;7389;311;70;1621;210;19;8;0;NA;NA;196;"8_C5_BEMA_NA"
NA;NA;8;"C5";NA;0;"CETE";28;1776;16;0,01;NA;275,5;274,5;7000;700;213;1478;201;28;1;1;NA;NA;28416;"8_C5_CETE_NA"
NA;NA;8;"C5";NA;0;"MESU";8;11;11;0,01;NA;275,5;274,5;7339;361;65;1626;221;8;1;0;NA;NA;121;"8_C5_MESU_NA"
NA;NA;8;"C5";NA;0;"PUPA";51;149,5;6,5;0,01;NA;275,5;274,5;6797;903;265;1426;178;51;0;2;NA;NA;971,75;"8_C5_PUPA_NA"
NA;NA;8;"C5";NA;0;"SCLA";1;31;1;0,01;NA;275,5;274,5;7606;94;10;1681;228;1;12;0;NA;NA;31;"8_C5_SCLA_NA"
NA;NA;8;"C5";NA;0;"SPRU";7;1992;83;0,01;NA;275,5;274,5;7031;669;17;1674;222;7;6;2;NA;NA;165336;"8_C5_SPRU_NA"
NA;NA;8;"D2";NA;0;"BEMA";15;44;11;0,01;NA;277;270;7389;311;73;1733;170;15;6;3;NA;NA;484;"8_D2_BEMA_NA"
NA;NA;8;"D2";NA;0;"CETE";7;777;7;0,01;NA;277;270;7000;700;132;1674;178;7;3;0;NA;NA;5439;"8_D2_CETE_NA"
NA;NA;8;"D2";NA;0;"MESU";16;15;15;0,01;NA;277;270;7339;361;89;1717;169;16;1;1;NA;NA;225;"8_D2_MESU_NA"
NA;NA;8;"D2";NA;1;"PUPA";16;96;4;1;NA;277;270;6797;903;160;1646;169;16;2;2;NA;NA;384;"8_D2_PUPA_NA"
NA;NA;8;"D2";NA;0;"SCLA";3;31;1;0,01;NA;277;270;7606;94;30;1776;182;3;4;0;NA;NA;31;"8_D2_SCLA_NA"
NA;NA;8;"D2";NA;0;"SOAS";4;110;2;0,01;NA;277;270;7502;198;59;1747;181;4;3;0;NA;NA;220;"8_D2_SOAS_NA"
NA;NA;8;"D3";NA;0;"BEMA";7;20;5;0,01;NA;277;271,5;7389;311;79;1466;208;7;4;0;NA;NA;100;"8_D3_BEMA_NA"
NA;NA;8;"D3";NA;0;"CETE";44;888;8;0,01;NA;277;271,5;7000;700;176;1369;171;44;3;6;NA;NA;7104;"8_D3_CETE_NA"
NA;NA;8;"D3";NA;0;"LEMA";24;174;3;0,01;NA;277;271,5;6812;888;221;1324;191;24;11;1;NA;NA;522;"8_D3_LEMA_NA"
NA;NA;8;"D3";NA;0;"MESU";8;12;12;0,01;NA;277;271,5;7339;361;82;1463;207;8;4;0;NA;NA;144;"8_D3_MESU_NA"
NA;NA;8;"D3";NA;0;"PUPA";58;92;4;0,01;NA;277;271,5;6797;903;215;1330;157;58;4;0;NA;NA;368;"8_D3_PUPA_NA"
NA;NA;8;"D3";NA;0;"SOAS";7;110;2;0,01;NA;277;271,5;7502;198;54;1491;208;7;11;0;NA;NA;220;"8_D3_SOAS_NA"
NA;NA;8;"D4";NA;0;"BEMA";3;36;9;0,01;NA;277;273;7389;311;90;1667;123;3;4;2;NA;NA;324;"8_D4_BEMA_NA"
NA;NA;8;"D4";NA;0;"SCLA";2;62;2;0,01;NA;277;273;7606;94;12;1745;124;2;4;0;NA;NA;124;"8_D4_SCLA_NA"
NA;NA;8;"D4";NA;0;"SOAS";1;220;4;0,01;NA;277;273;7502;198;58;1699;125;1;10;0;NA;NA;880;"8_D4_SOAS_NA"
NA;NA;8;"D5";NA;0;"BEMA";13;52;13;0,01;NA;277;274,5;7389;311;86;1666;280;13;8;1;NA;NA;676;"8_D5_BEMA_NA"
NA;NA;8;"D5";NA;0;"CETE";39;1332;12;0,01;NA;277;274,5;7000;700;309;1443;254;39;3;0;NA;NA;15984;"8_D5_CETE_NA"
NA;NA;8;"D5";NA;2;"LEMA";25;290;5;2;NA;277;274,5;6812;888;182;1570;268;25;11;0;NA;NA;1450;"8_D5_LEMA_NA"
NA;NA;8;"D5";NA;0;"MESU";6;35;35;0,01;NA;277;274,5;7339;361;74;1678;287;6;2;0;NA;NA;1225;"8_D5_MESU_NA"
NA;NA;8;"D5";NA;1;"PUPA";42;27;9;1;NA;277;274,5;6797;903;410;1342;251;42;2;0;NA;NA;243;"8_D5_PUPA_NA"
NA;NA;8;"D5";NA;0;"SCLA";1;62;2;0,01;NA;277;274,5;7606;94;7;1745;292;1;11;1;NA;NA;124;"8_D5_SCLA_NA"
NA;NA;8;"D5";NA;0;"SOAS";10;165;3;0,01;NA;277;274,5;7502;198;50;1702;283;10;9;0;NA;NA;495;"8_D5_SOAS_NA"
NA;NA;8;"D5";NA;0;"SPRU";7;360;15;0,01;NA;277;274,5;7031;669;16;1736;286;7;5;2;NA;NA;5400;"8_D5_SPRU_NA"
NA;NA;8;"E2";NA;0;"BEMA";2;24;6;0,01;NA;278,5;270;7389;311;66;1586;170;2;4;0;NA;NA;144;"8_E2_BEMA_NA"
NA;NA;8;"E2";NA;0;"CETE";15;333;3;0,01;NA;278,5;270;7000;700;107;1545;157;15;9;1;NA;NA;999;"8_E2_CETE_NA"
NA;NA;8;"E2";NA;0;"CHFU";6;64;2;0,01;NA;278,5;270;7142;558;142;1510;166;6;9;0;NA;NA;128;"8_E2_CHFU_NA"
NA;NA;8;"E2";NA;0;"LEMA";20;58;1;0,01;NA;278,5;270;6812;888;230;1422;152;20;10;0;NA;NA;58;"8_E2_LEMA_NA"
NA;NA;8;"E2";NA;0;"MESU";4;14;14;0,01;NA;278,5;270;7339;361;98;1554;168;4;7;0;NA;NA;196;"8_E2_MESU_NA"
NA;NA;8;"E2";NA;2;"PUPA";24;18;3;2;NA;278,5;270;6797;903;123;1529;148;24;6;3;NA;NA;54;"8_E2_PUPA_NA"
NA;NA;8;"E2";NA;0;"SOAS";2;55;1;0,01;NA;278,5;270;7502;198;26;1626;170;2;6;0;NA;NA;55;"8_E2_SOAS_NA"
NA;NA;8;"E2";NA;0;"SPRU";12;552;23;0,01;NA;278,5;270;7031;669;311;1341;160;12;6;2;NA;NA;12696;"8_E2_SPRU_NA"
NA;NA;8;"E3";NA;0;"CETE";26;1221;11;0,01;NA;278,5;271,5;7000;700;164;1100;207;26;7;0;NA;NA;13431;"8_E3_CETE_NA"
NA;NA;8;"E3";NA;0;"MESU";17;11;11;0,01;NA;278,5;271,5;7339;361;70;1194;216;17;9;0;NA;NA;121;"8_E3_MESU_NA"
NA;NA;8;"E3";NA;3;"PUPA";37;375;5;3;NA;278,5;271,5;6797;903;168;1096;196;37;5;4;NA;NA;1875;"8_E3_PUPA_NA"
NA;NA;8;"E3";NA;0;"SCLA";3;31;1;0,01;NA;278,5;271,5;7606;94;8;1256;230;3;9;1;NA;NA;31;"8_E3_SCLA_NA"
NA;NA;8;"E4";NA;0;"BEMA";9;28;7;0,01;NA;278,5;273;7389;311;63;1462;197;9;8;0;NA;NA;196;"8_E4_BEMA_NA"
NA;NA;8;"E4";NA;0;"CETE";57;1332;12;0,01;NA;278,5;273;7000;700;199;1326;149;57;6;0;NA;NA;15984;"8_E4_CETE_NA"
NA;NA;8;"E4";NA;0;"CHFU";12;224;7;0,01;NA;278,5;273;7142;558;111;1414;194;12;10;0;NA;NA;1568;"8_E4_CHFU_NA"
NA;NA;8;"E4";NA;0;"MESU";7;22;22;0,01;NA;278,5;273;7339;361;86;1439;199;7;6;1;NA;NA;484;"8_E4_MESU_NA"
NA;NA;8;"E4";NA;0;"PUPA";45;161;7;0,01;NA;278,5;273;6797;903;248;1277;161;45;1;4;NA;NA;1127;"8_E4_PUPA_NA"
NA;NA;8;"E4";NA;0;"SPRU";3;240;10;0,01;NA;278,5;273;7031;669;62;1463;203;3;14;0;NA;NA;2400;"8_E4_SPRU_NA"
NA;NA;8;"E5";NA;0;"BEMA";6;24;6;0,01;NA;278,5;274,5;7389;311;71;1555;213;6;7;6;NA;NA;144;"8_E5_BEMA_NA"
NA;NA;8;"E5";NA;0;"CETE";24;1443;13;0,01;NA;278,5;274,5;7000;700;310;1316;195;24;5;0;NA;NA;18759;"8_E5_CETE_NA"
NA;NA;8;"E5";NA;0;"CHFU";12;64;2;0,01;NA;278,5;274,5;7142;558;106;1520;207;12;15;0;NA;NA;128;"8_E5_CHFU_NA"
NA;NA;8;"E5";NA;5;"LEMA";17;638;11;5;NA;278,5;274,5;6812;888;177;1449;202;17;7;0;NA;NA;7018;"8_E5_LEMA_NA"
NA;NA;8;"E5";NA;0;"MESU";12;10;10;0,01;NA;278,5;274,5;7339;361;76;1550;207;12;4;2;NA;NA;100;"8_E5_MESU_NA"
NA;NA;8;"E5";NA;0;"SCLA";1;31;1;0,01;NA;278,5;274,5;7606;94;8;1618;218;1;7;0;NA;NA;31;"8_E5_SCLA_NA"
NA;NA;8;"E5";NA;0;"SOAS";7;220;4;0,01;NA;278,5;274,5;7502;198;51;1575;212;7;8;0;NA;NA;880;"8_E5_SOAS_NA"
NA;NA;8;"E5";NA;0;"SPRU";1;1152;48;0,01;NA;278,5;274,5;7031;669;19;1607;218;1;10;0;NA;NA;55296;"8_E5_SPRU_NA"
NA;NA;9;"B2";NA;0;"CETE";4;2664;24;0,01;NA;314;286;2627;153;15;484;52;4;1;0;NA;NA;63936;"9_B2_CETE_NA"
NA;NA;9;"B2";NA;0;"SCLA";27;279;9;0,01;NA;314;286;2413;367;120;379;29;27;1;0;NA;NA;2511;"9_B2_SCLA_NA"
NA;NA;9;"B2";NA;0;"SOAS";7;990;18;0,01;NA;314;286;2166;614;156;343;49;7;3;0;NA;NA;17820;"9_B2_SOAS_NA"
NA;NA;9;"B3";NA;0;"BEMA";1;16;4;0,01;NA;314;287,5;2621;159;14;498;58;0;1;3;NA;NA;64;"9_B3_BEMA_NA"
NA;NA;9;"B3";NA;0;"CETE";6;555;5;0,01;NA;314;287,5;2627;153;16;496;52;6;1;2;NA;NA;2775;"9_B3_CETE_NA"
NA;NA;9;"B3";NA;0;"SCLA";16;186;6;0,01;NA;314;287,5;2413;367;135;377;42;16;2;0;NA;NA;1116;"9_B3_SCLA_NA"
NA;NA;9;"B4";NA;0;"BEMA";1;12;3;0,01;NA;314;289;2621;159;16;520;75;0;2;0;NA;NA;36;"9_B4_BEMA_NA"
NA;NA;9;"B4";NA;0;"CETE";2;1332;12;0,01;NA;314;289;2627;153;21;515;73;2;1;0;NA;NA;15984;"9_B4_CETE_NA"
NA;NA;9;"B4";NA;1;"CHMI";1;70;5;1;NA;314;289;2759;21;6;530;74;1;1;0;NA;NA;350;"9_B4_CHMI_NA"
NA;NA;9;"B4";NA;0;"SCLA";20;155;5;0,01;NA;314;289;2413;367;148;388;55;20;3;1;NA;NA;775;"9_B4_SCLA_NA"
NA;NA;9;"B4";NA;0;"SOAS";36;1155;21;0,01;NA;314;289;2166;614;193;343;39;36;2;2;NA;NA;24255;"9_B4_SOAS_NA"
NA;NA;9;"B5";NA;0;"CETE";1;1110;10;0,01;NA;314;290,5;2627;153;30;546;84;0;4;2;NA;NA;11100;"9_B5_CETE_NA"
NA;NA;9;"B5";NA;0;"CHFU";2;64;2;0,01;NA;314;290,5;2383;397;20;556;82;2;5;0;NA;NA;128;"9_B5_CHFU_NA"
NA;NA;9;"B5";NA;0;"SCLA";22;93;3;0,01;NA;314;290,5;2413;367;130;446;62;22;3;4;NA;NA;279;"9_B5_SCLA_NA"
NA;NA;9;"B5";NA;0;"SOAS";22;825;15;0,01;NA;314;290,5;2166;614;232;344;62;22;13;1;NA;NA;12375;"9_B5_SOAS_NA"
NA;NA;9;"C2";NA;0;"CETE";3;703;6,33333333333333;0,01;NA;315,5;286;2627;153;38;509;70;3;1;0;NA;NA;4452,33333333333;"9_C2_CETE_NA"
NA;NA;9;"C2";NA;0;"SCLA";4;155;5;0,01;NA;315,5;286;2413;367;85;462;69;4;1;2;NA;NA;775;"9_C2_SCLA_NA"
NA;NA;9;"C2";NA;0;"SOAS";27;1430;26;0,01;NA;315,5;286;2166;614;122;425;46;27;8;0;NA;NA;37180;"9_C2_SOAS_NA"
NA;NA;9;"C3";NA;2;"BEMA";8;24;6;2;NA;315,5;287,5;2621;159;29;514;57;8;6;3;NA;NA;144;"9_C3_BEMA_NA"
NA;NA;9;"C3";NA;0;"SOAS";21;1045;19;0,01;NA;315,5;287,5;2166;614;149;394;44;21;2;0;NA;NA;19855;"9_C3_SOAS_NA"
NA;NA;9;"C4";NA;0;"SCLA";15;248;8;0,01;NA;315,5;289;2413;367;104;479;55;15;1;1;NA;NA;1984;"9_C4_SCLA_NA"
NA;NA;9;"C4";NA;0;"SOAS";24;770;14;0,01;NA;315,5;289;2166;614;174;409;46;24;2;2;NA;NA;10780;"9_C4_SOAS_NA"
NA;NA;9;"C5";NA;0;"SCLA";19;124;4;0,01;NA;315,5;290,5;2413;367;112;499;59;19;7;0;NA;NA;496;"9_C5_SCLA_NA"
NA;NA;9;"C5";NA;0;"SOAS";30;220;4;0,01;NA;315,5;290,5;2166;614;196;415;48;30;3;1;NA;NA;880;"9_C5_SOAS_NA"
NA;NA;9;"D2";NA;0;"BEMA";10;16;4;0,01;NA;317;286;2621;159;61;598;62;10;5;0;NA;NA;64;"9_D2_BEMA_NA"
NA;NA;9;"D2";NA;0;"CETE";11;1110;10;0,01;NA;317;286;2627;153;40;619;61;11;0;2;NA;NA;11100;"9_D2_CETE_NA"
NA;NA;9;"D2";NA;0;"PUPA";2;161;7;0,01;NA;317;286;2650;130;19;640;70;2;4;0;NA;NA;1127;"9_D2_PUPA_NA"
NA;NA;9;"D2";NA;0;"SOAS";13;1540;28;0,01;NA;317;286;2166;614;121;538;59;13;3;0;NA;NA;43120;"9_D2_SOAS_NA"
NA;NA;9;"D3";NA;0;"BEMA";14;48;12;0,01;NA;317;287,5;2621;159;44;550;68;14;6;1;NA;NA;576;"9_D3_BEMA_NA"
NA;NA;9;"D3";NA;0;"CETE";12;1221;11;0,01;NA;317;287,5;2627;153;34;560;70;12;3;3;NA;NA;13431;"9_D3_CETE_NA"
NA;NA;9;"D3";NA;0;"SOAS";9;880;16;0,01;NA;317;287,5;2166;614;126;468;73;9;3;0;NA;NA;14080;"9_D3_SOAS_NA"
NA;NA;9;"D4";NA;0;"CETE";1;333;3;0,01;NA;317;289;2627;153;43;576;57;0;2;1;NA;NA;999;"9_D4_CETE_NA"
NA;NA;9;"D5";NA;0;"BEMA";4;56;14;0,01;NA;317;290,5;2621;159;28;588;80;4;0;0;NA;NA;784;"9_D5_BEMA_NA"
NA;NA;9;"D5";NA;0;"CETE";6;555;5;0,01;NA;317;290,5;2627;153;27;589;78;6;1;1;NA;NA;2775;"9_D5_CETE_NA"
NA;NA;9;"D5";NA;1;"LEMA";8;720;15;1;NA;317;290,5;2551;229;70;546;76;8;1;0;NA;NA;10800;"9_D5_LEMA_NA"
NA;NA;9;"D5";NA;1;"PUPA";7;48;4;1;NA;317;290,5;2650;130;16;600;77;7;8;0;NA;NA;192;"9_D5_PUPA_NA"
NA;NA;9;"D5";NA;0;"SCLA";21;558;18;0,01;NA;317;290,5;2413;367;77;539;63;21;1;0;NA;NA;10044;"9_D5_SCLA_NA"
NA;NA;9;"D5";NA;0;"SOAS";23;1485;27;0,01;NA;317;290,5;2166;614;184;432;61;23;1;0;NA;NA;40095;"9_D5_SOAS_NA"
NA;NA;9;"E2";NA;0;"BEMA";4;72;18;0,01;NA;318,5;286;2621;159;63;653;89;4;3;0;NA;NA;1296;"9_E2_BEMA_NA"
NA;NA;9;"E2";NA;0;"PUPA";1;483;21;0,01;NA;318,5;286;2650;130;35;681;93;0;0;0;NA;NA;10143;"9_E2_PUPA_NA"
NA;NA;9;"E2";NA;0;"SOAS";3;110;2;0,01;NA;318,5;286;2166;614;61;655;90;3;3;2;NA;NA;220;"9_E2_SOAS_NA"
NA;NA;9;"E2";NA;0;"SPRU";35;432;18;0,01;NA;318,5;286;2570;210;129;587;58;35;4;4;NA;NA;7776;"9_E2_SPRU_NA"
NA;NA;9;"E3";NA;0;"BEMA";8;24;6;0,01;NA;318,5;287,5;2621;159;47;619;69;8;2;2;NA;NA;144;"9_E3_BEMA_NA"
NA;NA;9;"E3";NA;0;"CETE";6;777;7;0,01;NA;318,5;287,5;2627;153;35;631;71;6;1;0;NA;NA;5439;"9_E3_CETE_NA"
NA;NA;9;"E3";NA;0;"SOAS";7;275;5;0,01;NA;318,5;287,5;2166;614;61;605;70;7;5;0;NA;NA;1375;"9_E3_SOAS_NA"
NA;NA;9;"E4";NA;0;"BEMA";9;32;8;0,01;NA;318,5;289;2621;159;60;634;78;9;2;2;NA;NA;256;"9_E4_BEMA_NA"
NA;NA;9;"E4";NA;0;"CETE";8;2053,5;18,5;0,01;NA;318,5;289;2627;153;55;639;79;8;0;2;NA;NA;37989,75;"9_E4_CETE_NA"
NA;NA;9;"E4";NA;0;"SCLA";1;527;17;0,01;NA;318,5;289;2413;367;25;669;86;1;4;0;NA;NA;8959;"9_E4_SCLA_NA"
NA;NA;9;"E5";NA;0;"BEMA";8;40;10;0,01;NA;318,5;290,5;2621;159;46;634;68;8;4;2;NA;NA;400;"9_E5_BEMA_NA"
NA;NA;9;"E5";NA;0;"CETE";5;555;5;0,01;NA;318,5;290,5;2627;153;55;625;71;5;2;3;NA;NA;2775;"9_E5_CETE_NA"
NA;NA;9;"E5";NA;0;"PUPA";3;218,5;9,5;0,01;NA;318,5;290,5;2650;130;30;650;73;3;2;0;NA;NA;2075,75;"9_E5_PUPA_NA"
NA;NA;9;"E5";NA;0;"SCLA";4;155;5;0,01;NA;318,5;290,5;2413;367;62;618;72;4;2;0;NA;NA;775;"9_E5_SCLA_NA"
NA;NA;9;"E5";NA;0;"SOAS";30;1320;24;0,01;NA;318,5;290,5;2166;614;103;577;46;30;2;2;NA;NA;31680;"9_E5_SOAS_NA"
13;2;8;"E3";NA;NA;"BEMA";NA;NA;NA;NA;0;278,5;271,5;7389;311;48;1216;214;19;5;0;0;NA;NA;"8_E3_BEMA_NA"
20;2;7;"C2";NA;NA;"BEMA";NA;NA;NA;NA;0;236,5;289;7298;269;46;1241;201;4;5;0;0;NA;NA;"7_C2_BEMA_NA"
26;2;2;"B2";NA;NA;"CETE";NA;NA;NA;NA;0;35;28;3927;449;93;808;92;7;3;4;0;NA;NA;"2_B2_CETE_NA"
13;2;9;"B3";NA;NA;"CHFU";NA;NA;NA;NA;1;314;287,5;2383;397;45;467;57;1;2;0;1;NA;NA;"9_B3_CHFU_NA"
13;2;9;"C2";NA;NA;"CHFU";NA;NA;NA;NA;1;315,5;286;2383;397;123;424;59;14;6;0;1;NA;NA;"9_C2_CHFU_NA"
13;2;9;"C3";NA;NA;"CHFU";NA;NA;NA;NA;1;315,5;287,5;2383;397;101;442;48;17;3;0;1;NA;NA;"9_C3_CHFU_NA"
13;2;9;"C4";NA;NA;"CHFU";NA;NA;NA;NA;1;315,5;289;2383;397;91;492;63;7;1;0;1;NA;NA;"9_C4_CHFU_NA"
13;2;9;"C5";NA;NA;"CHFU";NA;NA;NA;NA;1;315,5;290,5;2383;397;52;559;73;5;10;0;1;NA;NA;"9_C5_CHFU_NA"
26;2;2;"E2";NA;NA;"CHFU";NA;NA;NA;NA;15;39,5;28;4334;42;2;787;79;0;1;0;15;NA;NA;"2_E2_CHFU_NA"
5;3;8;"D2";NA;NA;"CHFU";NA;NA;NA;NA;19;277;270;7142;558;104;1702;158;27;3;2;19;NA;NA;"8_D2_CHFU_NA"
30;4;3;"B3";NA;NA;"CHFU";NA;NA;NA;NA;0;80;57,5;6726;48;21;1553;158;0;4;0;0;NA;NA;"3_B3_CHFU_NA"
30;4;3;"D4";NA;NA;"CHFU";NA;NA;NA;NA;0;83;59;6726;48;20;1401;230;3;6;0;0;NA;NA;"3_D4_CHFU_NA"
30;4;2;"B2";NA;NA;"CHFU";NA;NA;NA;NA;2;35;28;4334;42;34;867;95;4;3;2;2;NA;NA;"2_B2_CHFU_NA"
30;4;2;"B3";NA;NA;"CHFU";NA;NA;NA;NA;0;35;29,5;4334;42;24;958;106;0;17;0;0;NA;NA;"2_B3_CHFU_NA"
